Country,Company Name,Company ID 1,Company ID 2,Company ID 3,Company ID 4,Country,ZIP Code
ES,DYF WORLD 2000 SL,B50815687,,,ESB50815687,ZUERA,50800
ES,"E.D.S. INGENIERÍA Y MONTAJES, S.A. ",A48113583,,,ESA48113583,GALDAKAO,48960
ES,RENOVALIA INGENIERIA EPC.SA.,A02179588,,,,VILLARROBLEDO,2600
ES,C.I.E.M.A.T,Q2820002J,,,ESQ2820002J,MADRID,28040
ES,"CALIDAD DE AMBIENTE, S.L. ",B47486857,,,ESB47486857,47007 VALLADOLID,47007
ES,"CALIDAD ENERGETICA, S.A. ",A42154237,,,,SORIA,42005
ES,"CEMENTOS PORTLAND VALDERRIBAS, S.A. ",A31000268,,,ESA31000268,28003 MADRID,28003
ES,"CENIT SOLAR PROY.E INST. ENERG,S.L. ",B47531462,,,ESB47531462,47151 BOECILLO,47151
ES,"CERO GRADOS SUR, S.L. ",B30588388,,,ESB30588388,30007 MURCIA,30007
ES,CIENER SA,A48513071,,A48513071,,MADRID,28033
ES,MARK STRASLICZKA,X0334623L,,,,VALDEMORILLO,28210
ES,MECANIZACIONES INDUSTRIALES GAZULLA .,B12389698,,,,OLOCAU DEL REY,12312
ES,METALLBAUEN SOLAR SL,B31780968,,,ESB31780968,MUTILVA BAJA,31192
ES,"MICROELECTRÓNICA MARFER, S.L. ",B53330338,,,,VILLAFRANQUEZA,3112
ES,SARASA MUSQUIZ MIGUEL,15852157M,,,,ALDABA,31892
JP,"MITSUBISHI HEAVY INDUSTRIES, LTD NAGASAKI SHIPYARD & MACHINERY WORKS",8508610,,,,NAGASAKI,8508610
ES,"CLIMATIZACIÓN, ENERGIA Y AHORRO,S.L ",B30098743,,,ESB30098743,30820 ALCANTARILLA,30820
ES,"OBERON SPACE, S.L.L. ",B95439915,,,,DERIO,48160
ES,"ORION PROYECTOS, S.L. Josu Leonet",B20899464,,,ESB20899464,Oiartzun,20180
ES,"PHOENIX SOLAR, S.L. ",B84698398,,,ESB84698398,Las Rozas de Madrid,28232
ES,PLÁCIDO REDONDO,A47055603,,,,CISTERNIGA,47005
ES,POBLE ESPANYOL DE MONTJUIC,A58283391,,,ESA58283391,BARCELONA,8038
ES,PREMIER POWER SLU,B31891658,,,,MUTILVA BAJA,31192
ES,"PRIMERA ENERGÍA, S.L. ",B02418911,,,,ONTUR,2652
ES,"MONSOLAR INGENIERIA, S.L. ",B97814164,,,ESB97814164,ALCIRA,46600
ES,"MONTAJES ELÉCTRICOS ESBER,S.L. ",B46209821,,,ESB46209821,TORRENT,46900
ES,"MONTAJES ELÉCTRICOS NOI, S.A.L. ",A31215452,,,ESA31215452,MUTILVA BAJA,31192
ES,"MONTAJES ELÉCTRICOS SAN PABLO, S.L. ",B45209137,,,,POLÁN,45161
CN,JIANGSU CASC ENERGIE WIND TURBINE M,6022,,,,NANTONG (Jiangsu),226009
ES,"NAVARRO GENERACIÓN, S.A. ",A82683434,,,,MADRID,28003
ES,"NOBESOL LEVANTE, S.L. ",B97302095,,,,46980 PATERNA,46980
ES,NORSOL ELECTRICA SL,B09453309,,,ESB09453309,Burgos,9007
ES,"NORSOLAR, S.L. ",B95478772,,,ESB95478772,SONDIKA,48150
ES,"NUEVAS ENERGÍAS DEL SURESTE, S.A. ",A73286148,,,,LORCA,30815
DK,FLS MILJO A/S,1879349,,,DK11879349,COPENHAGEN,2500
ES,SIEMENS GAMESA RENEWABLE ENERGY EOLICA SL,B31907330,,B31907330,ESB31907330,Sarriguren,31621
TW,LAWSON TRANSWORLD INC,70565070,,,,TAIPEI,10557
US,EMCORE CORPORATION,222746503,,,,NM87123 ALBUQUERQUE,87123
ES,COBRA INSTALACIONES Y SERVICIOS SA Y SENER INGENIERIA Y SISTEMAS SA,U84388487,,,,MADRID,28016
ES,ISEMPA SL,B27015882,,,ESB27015882,LUGO,27002
AU,ACCIONA ENERGY OCEANIA P/L Marcus,98102345719,,,,SOUTHBANK VICTORIA 3006,3006
KR,YEONG YANG WIND POWER CORP.,5088118740,,,,GYEONGBUK,764-812
ES,PROMOCIONES LEON BADAJOZ S.L:,B06246888,,,,BADAJOZ,6010
ES,INGEN. Y ELEC. RODRÍGUEZ S.L.,B13186564,,,ESB13186564,VILLANUEVA DE LOS INFANTES,13320
ES,ABADIA DE VALVANERA O.S.B. PP BENEDICTINOS,R2600030G,,,,ANGUIANO,26323
ES,BIOMASA SANGÜESA,B31888027,,,ESB31888027,SARRIGUREN,31621
ES,GRUPO SALFHARAT S.A.U.,A23305857,,,,JAEN,23350
ES,M TORRES DESARROLLOS ENERGETICOS SL,B31774425,,,ESB31774425,TORRES DE ELORZ,31119
ES,"SOLUTRACE, S.C.P. ",J43823327,,,,TARRAGONA,43007
ES,RECOIN,E31622350,,,ESE31622350,CASCANTE,31520
ES,IBERENOVA PROMOCIONES SA,A82104001,,,ESA82104001,MADRID,28033
ES,ELECTRA MESTRAL,B60966587,,,ESB60966587,BARCELONA,8019
ES,JUAN PELLO S.A.,A31182504,,,,GORRAIZ,31923
ES,MERIDIONAL SOLAR,B84804087,,,,MADRID,28006
ES,METALÚRGICA MARINA,A48104384,,,ESA48104384,ERANDIO,48902
ES,"TRANSPORTES MAITXENE, S.L. ",B31552599,,,ESB31552599,VILLAFRANCA,31254
ES,"SUNALIA RENOVABLES, S.L. ",B84079482,,,ESB84079482,PINTO,28113
ES,DHL PARCEL NAVARRA SPAIN SL,B31004310,,,ESB31004310,SAN SEBASTIAN,20009
ES,ECOIRUÑA,B31821374,,,ESB31821374,Pamplona,31012
ES,Asociación Industria Fotovoltaica,G82009838,,,,Madrid,28002
GB,GAMESA EÓLICA BRANCH IN UK,879667735,,,GB879667735,LONDON,SW1E 5JD
MU,COPEX - Asset Development Limited,25094187,,,,Port Luis,0
ES,DONOSO NOGALES FERNANDO,76221359A,,,,BADAJOZ,6001
FR,"IRATI, S.A. ",300154598,,,FR02300154598,HENDAYE Cedex,64703
MA,SIEMENS GAMESA RENEWABLE ENERGY SUCCURSALE TANGER,82110552,,,,TANGER BOUKHALEF (Tetouan),90102
FR,"SIEMENS GAMESA RENEWABLE ENERGY WIND, SARL",489782573,,,FR73489782573,Saint-Priest,69800
ES,"Calafell Energías Renovables, S.L. ",B43969195,,,,Calafell,43820
IT,SIEMENS GAMESA RENEWABLE ENERGY WIND SRL,8087711001,,,IT08087711001,ROMA,154
ES,ENERLAND 2007 FOTOVOLTAICA SL,B99187379,,,ESB99187379,ZARAGOZA,50197
ES,"ALUMAN CANARIAS, S.L. ",B35826072,,,,ANTIGUA,35630
ES,"MARIN MUGAIRE, S.L. ",B31953342,,,,GORRAIZ,31620
ES,"MONTAJES ELÉCT. CRESCENCIO PÉREZ, S ",B13247036,,,ESB13247036,CIUDAD REAL,13005
ES,RENOVABLES BRAVO SAEZ SOLAR,B02450039,,,,TIRIEZ (LEZUZA),2161
ES,SOLARPACK INGENIERIA SLU,B91748863,,,ESB91748863,SEVILLA,41015
ES,"PEVAFERSA PROYECTOS, IC, S.L. ",B35998848,,,,AGÜIMES,35118
ES,INSTALACIONES ELECTRICAS GOPAMAR SL,B02255933,,,,02630 LA RODA,2630
ES,INTEMPER ESPAÑOLA SL,B28307536,,,,28002 MADRID,28002
ES,"GALIELEC, S.L.U. ",B70007745,,,ESB70007745,15621 CABAÑAS,15621
ES,LANTEGI BATUAK,G48945166,,,ESG48945166,LOIU,48180
ES,"IGFOTÓN, S.L. ",B72011497,,,,CÁDIZ,11011
ES,"GIP LORRIO, S.L. ",B31066913,,,,PAMPLONA,31006
ES,AVÍCOLA GENIS,E53227328,,,,GORGA,3811
ES,"IBERTREX ELECTRICA, S.L. ",B47552427,,,,MEDINA DEL CAMPO,47400
ES,INICIAT. PUBLICITARIAS Y EDITORIALE,B13298864,,,,CIUDAD REAL,13001
DE,DIEHL AKO Stiftung & Co. KG Frau Fasshauer,147358665,,,DE147358665,Wangen in Allgäu,88239
EC,"MANAGENERACIÓN, S.A. INSTALAC. DE LA FABRIL",1.39172E+12,,,,MANTA - MONTECRISTI,13054761
GR,OPTIMIST SOLAR A.G.,EL998757318,,,EL998757318,56224 EVOSMOS (THESSALONIKI)-GRECIA,56224
ES,PROENER MANTENIMIENTO FOTOVOLTAICO SL,B13456603,,,ESB13456603,Ciudad Real,13505
ES,"CENTRALES RENOVABLES EÓLICAS, S.A. ",A02366938,,,,02006 ALBACETE,2006
ES,"CASTRÍOS, S.A. ",A09416603,,,,Madrid,28001
ES,"WATPIRPIC RENOVABLES, S.L. ",B25660978,,,,ASNURRI,25799
ES,"RITTAL DISPRES, S.A. ",A08829202,,,ESA08829202,SABADELL,8202
ES,"BANCO SANTANDER, S.A. ",A39000013,,,ESA39000013,SANTANDER,39004
PT,GAMESA II EÓLICA PORTUGAL S.U Lda.,508311705,,,PT508311705,608-VENDA DO PINHEIRO,2665
ES,"MATINSREG, S.L.U. ",B49238710,,,,TORO,49800
FR,"(FR) GAMESA EÓLICA, S.L. ",487546038,,,FR55487546038,Polígono Industrial Agustinos,31013
ES,"WMA2 SOCARARGASA, S.L. ",B13439633,,,,13710 ARGAMASILLA DE ALBA,13710
ES,TRATAMIENTO Y GENERACION DE ENERGIA SL,B50896224,,,,ZARAGOZA,50015
ES,AEG POWER SOLUTIONS IBERICA SA,A81539165,,,ESA81539165,MIÑANO,1510
ES,"Elektra, S.A. ",A20677969,,,ESA20677969,SAN SEBASTIAN,20014
FR,CESP,4.88306E+13,,,FR48830610112,84000 AVIGNON,84000
ES,SIALSOL INVERSIONES SOSTENIBLES,B97767362,,,ESB97767362,ALCASER,46290
ES,"RIVO ENERGY, S.L. ",B34229161,,,,GRIJOTA,34192
ES,"SERVICIOS MÚLTIPLES BERCIANOS, S.L. ",B24443558,,,,24400 PONFERRADA,24400
DE,Fuji Electric Device Techn.Eur. GMB,DE814427443,,,DE814427443,Offenbach/Main,63067
ES,"GHESA Ingeniería y Tecnología, S.A. ",A28126274,,,ESA28126274,MADRID,28015
CN,CNR Jinan Railway Vehicles Equip. C,3.70105E+14,,,,JINAN,250022
ES,"SOLTECH ENERGÍA, S.L. ",B64212236,,,,08820 El Prat de Llobregat,8820
ES,"OYPA SOLAR, S.L. ",B14510630,,,,14011 CORDOBA,14011
ES,"HOLDING HOSTELERÍA, S.A. ",A48472526,,,,48015 BILBAO,48015
ES,MAGTEL REDES DE TELOCOMUNICACIONES,A14596076,,,ESA14596076,14014 Córdoba,14014
ES,Effitech Energía Solar,B54127188,,,ESB54127188,03206 Elche,3206
ES,ELECTRO METALÚRGICA DEL EBRO,B08000622,,,ESB08000622,MADRID,28043
GP,ALINEASOLAR FRANCE,5.09049E+13,,,,97122 BAIE MAHAULT,97122
ES,AIXELL MANTENIMENTS S.C.C.L.,F43678010,,,,43520 ROQUETES,43520
US,Acciona Energy USA Global LCC,47-1654628,,,,CHICAGO,60603
ES,ESTACIÓN FOTOVOLTAICA DEL TAJO,B45606514,,,,45005 TOLEDO,45005
ES,"RECINTO FERIAL DEL BIDASOA, S.A. ",A20636528,,,,20302 Irún,20302
ES,"Mostoles Industrial, S.A ",A28160711,,,ESA28160711,28935 Móstoles,28935
ES,Lansolar Ingenieros S.L.L.,B95408076,,,ESB95408076,Sondika,48150
ES,"HIDRODATA, S.A. ",A78916939,,,,BARCELONA,8022
ES,Instalaciones Eléctricas Basmar,J26380816,,,,26213 Tormantos,26213
ES,"Inekya Ingeniería, S.L ",B85162485,,,ESB85162485,Muriedas,39600
ES,SERVICIOS Y SOSTENIMIENTO SOLAR,B91697078,,,ESB91697078,SEVILLA,41004
ES,José Agustín Llamas Castro,09769959L,,,ES09769959L,León,24007
ES,PRAXISOL,B54026851,,,,03113 Alicante,3113
ES,"Jacinto Pardo, S.L. ",B13237466,,,,13700 Tomelloso,13700
CH,"Trasfor, S.A. ",,,,,CH-6995 MOLINAZZO (SWITZERLAND),6995
ES,"LETUR AL SOL, SA ",A02434728,,,,LETUR,2434
ES,"GLOBALTEK SISTEMAS, S.L ",B12676565,,,,12539 ALQUERÍAS,12539
ES,X-ELIO ENERGY SL,B84989508,,,ESB84989508,MADRID,28020
ES,JOSÉ PINTÓ BALCELLS,36395090M,,,,08259 FONOLLOSA,8259
ES,CENTRAL BIOMASA DE LA VEGA S.L.U.,B85667541,,,ESB85667541,Alcobendas,28108
ES,FOTOVOLTAICAS MADRIGUERAS SL,B02396729,,,,02230 MADRIGUERAS,2230
ES,"Por-Blan, S.A. ",A09060914,,,ESA09060914,09400 Aranda de Duero,9400
ES,Navarro Solar S.L.,B14648547,,,,Pozoblanco,14400
ES,MIGUEL TARANCÓN GARCÍA,51883844F,,,,MADRID,28400
ES,"BARZAL METÁLICAS, S.L. ",B45332517,,,,28979 Serranillos del Valle,28979
ES,"Grupo de Abastecimiento y Ahorro Energético, S.L.",B62940309,,,ESB62940309,08009 BARCELONA,8012
ES,"GENERACIÓN DE ENER. RENOVABLE, S.A. ",A48742563,,,ESA48742563,Alcobendas,28108
ES,"SIST. ENER. VALLE DEL SEDANO, S.A. ",A09325796,,,ESA09325796,Alcobendas,28108
ES,INVESTIGACION Y DESARROLLO MEMBRI 5 5 SL,B45595238,,,,Talavera de la Reina (Toledo),45600
PT,"TECNILAB PORTUGAL, S.A. ",500758158,,,PT500758158,1449-041 LISBOA,1449
ES,CENIFER-F.P. DE ENERGÍAS RENOVABLES,S3199327B,,,,31119 IMARCOAIN,31119
MA,"ISOFOTÓN MAROC, S.A.R.L. ",1006429,,,,CASABLANCA,132291
ES,GARCIA CLEMENTE JESUS,12705107E,,,,34004 PALENCIA,34004
ES,"HUERTO TORNASOL, S.L ",B02409555,,,ESB02409555,02260 FUENTEALBILLA,2260
ES,MAGALLON ALVAREZ DE EULATE FERMIN J AVIER,18193044K,,,ES18193044K,TRES CANTOS,28760
ES,LUIS ETXEBERRIA UHARTE,15833992X,,,,ESTELLA,31200
ES,"BOREAS EÓLICA 2, S.A. ",A09401878,,,,PAMPLONA,31012
ES,VICTOR MARTIN LOPEZ,07952202K,,,,37004 SALAMANCA,37004
ES,EXPLOTACIONES GANADERAS VALDEMORO,B22259972,,,ESB22259972,VALFONDA DE SANTA ANA,22255
ES,"SECOPSA-V3J ENERGÍA, S.L. ",B98115751,,,ESB98115751,Paterna,46980
CN,"Xiamen Sanan Optoelectronics Technology Co., LLTD",3.50204E+14,,,,361009 Xiamen,361009
ES,"DOMUS Ingeniería Energética, S.L. ",B54315791,,,ESB54315791,ELDA,3600
ES,SERVICIOS NAVARRA DE MANTENIMIENTO SL,B31139447,,,ESB31139447,MUTILVA BAJA,31192
ES,Albasolar Energy S.L.,B85417418,,,ESB85417418,Madrid,28042
ES,JUANVIER FOTOVOLTAICAS SL,B20926812,,,,SAN SEBASTIAN,20011
ES,Affirma Solar,B84983162,,,,Madrid,28043
ES,AUFERIL BARNILS ANTONI,37726514M,,,,LLIÇA D'AMUNT,8186
ES,"INSTALACIONES DEL EO, SRL ",B27313048,,,,LUGO,27004
ES,"INOMA Renovables, S.L. ",B72104649,,,,Cádiz,11011
ES,DISELVA SA,A08842064,,,,ENATE,22312
ES,J.M. Rebollar S.L. (Helioconfort),B12267761,,,ESB12267761,Almenara,12590
ES,ALEJANDRO RODRIGO CORROCHANO,05398719K,,,,COLMENAR VIEJO,28770
ES,ASTRO PTOS PROMOCIONES E INVER,B47561626,,,,Medina del Campo,47400
ES,JOSE ENRIQUE HIJANO,52585695J,,,,VALLENIZA,29792
ES,"LA UNIÓN ELECTRO INDUSTRIAL, S.L.U. ",B30001770,,,ESB30001770,CREVILLENTE,3330
ES,"JUAN FLORES, S.L ",B78386497,,,ESB78386497,TORREJÓN DE ARDOZ,28850
ES,"BIKOTE SOLAR PROY. INS. ENERG, S.L Att. TIRSO ORTIZ",B95405908,,,,LEIOA,48940
ES,UNION DE MONTADORES ELECTRICOS DE NAVARRA SL,B31077985,,,ESB31077985,ARAZURI,31170
ES,RAMÓN MANTILLA RODRIGUEZ,35826906J,,,,VIGO,36204
ES,"TAESA-2000, S.L. ",B39020797,,,,SANTOÑA,39740
ES,ELECOR SA,A19018043,,,ESA19018043,GUADALAJARA,19004
ES,SOLARISTAS SL,B64666944,,,ESB64666944,MOLLET DEL VALLES,8100
ES,"GUERREMARTI, S.L ",B73001810,,,,MORATALLA,30440
ES,HELIOTEC 2006 S.L.,B12749057,,,ESB12749057,La Vall d'Uixó,12600
ES,"INSTALACIONES INABENSA, S.A. ",A41694266,,,ESA41694266,SEVILLA,41014
ES,Prolux Internacional S.L.,B31243678,,,ESB31243678,Laguardia,1300
ES,Solarig Const. and Services S.L.U,B42186825,,,ESB42186825,Golmayo,42190
ES,"Sunsolar Energy Group, S.L. ",B57537508,,,ESB57537508,Palma de Mallorca,7012
ES,MTBREN SA,A84779941,,,ESA84779941,Madrid,28006
ES,FLORENCIO LADERO FLORES,07456003R,,,,SALAMANCA,37008
ES,FURONES FARTOS IVAN,02915012S,,,,MADRID,28050
IN,Suzlon Energy Limited,233746759,,,,"Near Shri Krishna Complex, Navrangp",380009
US,"Clipper Windpower, Inc ",,,,,CARPINTERIA,93013
ES,Saclima,B97243802,,,ESB97243802,Alaquas,46970
ES,"DILLENBERGER & PARTNER, S. L. ",B99207037,,,,ZARAGOZA,50003
ES,LOCAL Y SOSTENIBLE S.L,B37424421,,,ESB37424421,SALAMANCA,37006
ES,"Atelec, S.L. ",B44121192,,,,Andorra,44500
ES,COELERNI ENERGÍA At. Raquel Rafael (692644134),B84705292,,,,Villanueva de la Cañada,28691
FR,WAGNER & CO,494514466,,,FR93494514466,TOURNUS,71700
FR,SENTECH INTERNATIONAL SOLAR,421393976,,,FR49421393976,LILLE (Cedex),59027
DE,Elektro Technik Tiedemann,201322884,,,DE201322884,Traitschling-Sattelpeilnstein,93455
DE,Nw Comp Elektrotechnik GmbH,814947771,,,DE814947771,Augsburg,86179
FR,"GENESOL Parc Club du Millenaire, nº11",498645019,,,FR02498645019,Montpellier,34000
DE,Pv.tec GmbH,262966564,,,DE262966564,Neuenburg a.Rh.,79395
DE,Karau GmbH,222501973,,,DE222501973,Heppenhelm,64646
DE,Merkur Immobilien Gesellschaft,185502582,,,DE185502582,Leipzig,4105
ES,BOREAS NUEVAS TECNOLOGÍAS,B31746795,,,ESB31746795,Mutilva Alta,31192
ES,CENTRO NACIONAL ENERG.RENOV(CENER),G31679889,,,ESG31679889,SARRIGUREN,31621
DE,Thermovolt AG Herr Brügmann,251545907,,,DE251545907,Roggentin,18184
DE,Elektro-Sollarinstallation Ingo Kracke,150906318,,,DE150906318,Gräfenthal,98743
DE,W. Engelhardt GmbH & Co KG Z.Hd. André Engelhardt,111164006,,,DE111164006,Nideraula,36272
IN,GAMESA WIND TURBINES PVT LTD,AACCG6027CSD001,,,,"REDHILLS,  CHENNAI",600052
ES,ACCIONA FACILITY SERVICES SA,A08175994,,,ESA08175994,BARCELONA,8038
FR,Spie Sud-Ouest,440056463,,,FR80440056463,Toulousse,31029
DE,Elektro Reinke,117751068,,,DE117751068,BVisbek,49429
FR,Solairgaia,493857445,,,FR70493857445,Lattes,34970
CN,Gamesa Wind (TIANJIN) Co.Ltd.,1.20118E+14,,,,Huayuan Ind. Park - Tianjin,300384
FR,ECO ALTERNATIVE,435078407,,,FR32435078407,VOGLANS,73420
ES,"ABANTIA MANTENIMIENTO, S.A. ",A08710261,,,,SANT BOI DE LLOBREGAT,8830
ES,"SPARK IBÉRICA, S.A.U. ",A08421315,,,ESA08421315,Madrid,28046
FR,CROSS TECHNOLOGIES ZI Avon,428231716,,,FR00428231716,GARDANNE (Francia),13120
FR,AXUN,492204581,,,FR21492204581,ANTIBES (Francia),6600
DE,SOLARZENTRUM Max Plank,133210812,,,DE133210812,Berching-Erasbach (Alemania),92334
FR,ÉTUDES TECHNIQUES RUIZ,351511225,,,FR30351511225,Octeville sur mer (Francia),76930
ES,"DAORJE, S.L.U. ",B85144152,,,ESB85144152,AVILES,33417
ES,OBEKI ELECTRIC MACHINES Pol. Ind. APATTA-ERREKA,B20906905,,,ESB20906905,IBARRA,20400
ES,FETSA Pol.  Ind. La Hoya,B73307589,,,ESB73307589,La Hoya - Lorca (MURCIA),30616
FR,Dome Solar,509182309,,,FR57509182309,Bouguenais,44340
KR,Doosan Heavy Industries and Constru,,,,,,
DE,SOLKON 0049051914033 Gerd Bürger,247517532,,,DE247517532,SOLTAU (Alemania),29614
ES,SANJOSE TECNOLOGIAS SA,A36409910,,,,Madrid,28760
ES,"ALCAZAREN SOSTENIBLE, S.L. ",B37468170,,,,BARBALOS DE HUEBRA (SALAMANCA),37455
KR,"SAMSUNG Heavy Industries Co., LTD. ",6128500343,,,,"445-330 Hwsung City, Gyeonggi-Do",445-330
DE,Avalon Solar & Wind GmbH,204689356,,,DE204689356,Biebergemünd,63599
DE,HAWI Energietechink AG,DE813293213,,,DE813293213,Eggenfelden,84307
DE,"SONNENZINS SOLAR, Gmbh. ",DE244407327,,,DE244407327,Essenbach-Altheim,84051
ES,"INST. FOTOVOLTAICAS VOLFTER, S.L ",B36993558,,,ESB36993558,VIGO,36214
ES,"ELECTRICIDAD FRAN RENOVABLES, SLU ",B54358254,,,,ELCHE,3205
ES,"SERVIMA LEVANTE, SL ",B97822308,,,ESB97822308,Paterna,46980
ES,ENERGÍAS ALTERNATIVAS ARNEDO,B26382143,,,ESB26382143,ARNEDO,26580
CN,"HUAYI WIND ENERGY CO, LTD ZHEJIANG HEWIND CO. LTD",3.30074E+12,,,,Zhejiang,325600
ES,HERNANDEZ RUIZ ANDRES,70413757Q,,,,OROPESA (Toledo),45560
ES,"DELEGADA TÉCNICA, S.L. ",B46022711,,,ESB46022711,Valencia,46009
FR,Systovi,509496998,,,FR23509496998,Saint Herblain,44806
ES,TERREROS SERRANO ANTONIO,04569857X,,,,MADRID,28045
FR,VANITEX - SOLARENT,514555416,,,FR15514555416,Paris,75002
FR,Ecomotiv,511253346,,,FR27511253346,Reventin,38121
FR,Dja Stock Energie,411925118,,,FR22411925118,Limoges,87100
FR,Solea,497551994,,,FR12497551994,Mauguio,34130
ES,ADJ DITEC MALAGA SLL,B93010981,,,ESB93010981,MALAGA,29006
ES,Lomo Ramírez Eólica,B35856442,,,,Melenara-Telde,35214
ES,"INTEGRAL MANAGEMENT FUTURE RENEWABL ES, SL",B70067541,,,ESB70067541,Ortoño - Ames,15228
PT,Martifer Solar,507651120,,,PT507651120,Oliveira de Frades,3684
FR,LATIKO Tlf.: +33 0811464155,514465897,,,FR51514465897,MARSEILLE,13016
ES,CLAMAR EUROPE SA,A83338269,,,ESA83338269,Madrid,28046
FR,Helios Christophe Heriau,505100719,,,FR82505100719,Paris,75007
ES,JAVIER UBANI IRIBARREN,15828524Q,,,,BARAÑAIN,31010
ES,DELTA FOTOVOLTAICA SL,B84422427,,,ESB84422427,MADRID,28046
FR,COBSOLAIRE José Gonçalvez-+33134191417,504409277,,,FR04504409277,SARCELLES,95200
CL,TECNORED Parque Industrial Curauma,77302440-5,,,,Valparaíso,2340000
FR,3 I PLUS,488002262,,,FR57488002262,Courbevoie,92400
ES,"Bilbao Electrónica, S.A. ",A48240584,,,ESA48240584,ASUA ERANDIO,48950
DE,Q-Cells SE,813076188,,,DE813076188,Bitterfeld-Wolfen,6788
FR,Escalb Solaire Didier Jiménez,513983726,,,FR02513983726,Aussillon,81200
ES,"Ekilor, S.L. ",B20980918,,,ESB20980918,Donostia,20009
ES,Angela Fernández Pereira,36090154A,,,,Nigrán,36350
FR,"VERGNET EOLIEN, S.A. ",3.48134E+13,,,FR28348134040,Ormes,45140
ES,tecnología e Innovación Energet.,B49256910,,,ESB49256910,Toro,49800
ES,"INSPECCIÓN TEC. DEL TRANSPORTE, S.A ",A28769222,,,,MADRID,28001
PT,"Bright Solar, Lda ",511272642,,,PT511272642,Malveira,2665
MX,"ABB MEXICO, S.A. DE C.V. ",AME920102SS4,,,,SAN LUIS POTOSI,78395
SA,ABDULHADI A. ALI AL SHAMMARY,,,,,JEDDAH,21497
PY,ADMINISTRACIÓN NACIONAL DE ELECTRICIDAD (ANDE),,,,,ASUNCIÓN,0
ES,"ARCELORMITTAL OLABERRIA-BERGARA SL, Sociedad Unipersonal",B20435301,,,ESB20435301,OLABERRIA,20212
MX,AREVA T&D S.A. DE C.V.,ATT980622K27,,,,COLONIA GRANADA,11520
BR,ARTECHE EDC EQUIP. E SISTEMAS S/A,2.78292E+12,,,,ARAUCARIA,83705-190
ES,"ASEA BROWN BOVERI, S. A. ",A08002883,,,ESA08002883,MADRID,28037
ES,"ATHEL, APLICACIONES Y TECNOLOGIA, S ",A78881620,,,ESA78881620,MADRID,28039
ES,"AYUMAR INSTALACIONES ELECTRICAS, S. ",A38205373,,,,BREÑA ALTA,38710
ES,"BASSOLS ENERGIA, S.A. ",A17451733,,,ESA17451733,OLOT,17800
IN,C&S ELECTRIC LTD.,,,,,NEW DELHI,110020
ES,"COSELTEL, S. L. ",B96942149,,,ESB96942149,Valencia,46006
BO,COOPERATIVA RURAL DE ELECTRIFICACIO,NIT 1028399028,,,,SANTA CRUZ,0
ID,CV HANNA KURNIA,,,,,Cikarang Baru - Lemahabang Bekasi,17550
ZA,DIPRO,,,,,HURLINGHAM MANOR,2070
ES,"DOXON ELECTRÓNICA, S.L. ",B20817565,,,,ANAKA,20305
ES,DULY ELECTRIC,A30626188,,,ESA30626188,CARTAGENA,30395
ES,"ELDU ARAGON, S. A. ",A50539162,,,,PUEBLA DE ALFINDEN,50171
ES,"ELDU, S. A. ",A48035141,,,ESA48035141,BILBAO,48004
ES,"ELECTRA CASTILLEJENSE, S.A. ",A21002142,,,,VILLANUEVA DE LOS CASTILLEJOS,21540
ES,"ELECTRICA CONQUENSE, S.A. ",A16000127,,,,CUENCA,16002
MX,"ELIOLAP, S.A. DE C.V. ",ELI031215QG2,,,,NAUCALPAN,53370
AR,"EMA ELECTROMECANICA, S.A. ",3068306795O,,,,FLORIDA. Prov. de Bs. As.,1604
ES,EDISTRIBUCION REDES DIGITALES SL.,B82846817,,,ESB82846817,Madrid,28042
RS,ENERGY COMPANY DOO KRALJEVO,,,,,KRALJEVO,36000
ES,"ENERGYWORKS CARTAGENA, S.L. ",B30742159,,,ESB30742159,CARTAGENA - LA ALJORRA,30390
MX,EQUIPOS ELECTRICOS DE B.CALIFORNIA SA de CV,EEB8111231Q4,,,,MEXICALI,21376
ES,"ESTABANELL Y PAHISA ENERGÍA, S. A. ",A61121752,,,ESA61121752,GRANOLLERS,8401
ES,"Gas y Electricidad Generación, S.A. ",A07924079,,,ESA07924079,PALMA DE MALLORCA,7007
TH,"GUNKUL ENGINEERING PUBLIC CO., LTD. ",,,,,DUSIT - BANGKOK,10300
ES,"HC DISTRIBUCION ELECTRICA, S.A. ",A33591611,,,ESA33591611,OVIEDO,33007
PL,IBERDROLA ENGINEERING&CONSTRUCTION,5213374773,,,PL5213374773,WARSAW,02-626
ES,"IBERICA DE APARELLAJES, S.L. ",B46046124,,,ESB46046124,MASAMAGRELL,46130
ES,"INAEL Electrical Systems, S.A. ",A45011103,,,ESA45011103,TOLEDO,45007
MX,"ARTECHE NORTH AMERICA, S.A. DE C.V. ",INE911127JG1,,,,Tepeji del Río Ocampo,42588
ES,ISASTUR,A33024258,,,ESA33024258,LLANERA,33192
ES,"ISMEL, S.A. ",A09267626,,,,BURGOS,9007
ES,"ISOTROL, S.A. ",A41142241,,,ESA41142241,SEVILLA,41092
ES,"ISOWAT MADE, S.L. ",B85172872,,,ESB85172872,CORUÑA (LA),15008
ES,"J.M. SEMICONDUCTORES, S.L. ",B48102107,,,ESB48102107,BILBAO,48012
TW,"LAND SAN ELECTRIC CO., LTD ",1699057,,,,TA TUNG RD  HSI-CHIH CITY,0
